class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
neutral,0.5436415672302246,0.1758265495300293,-0.21834468841552734,0.9999887943267822,0.5499759912490845,0.16215333342552185,-0.19254358112812042,0.9999735951423645,0.5545574426651001,0.16246190667152405,-0.1926344335079193,0.9999708533287048,0.5580090284347534,0.1629151850938797,-0.19268858432769775,0.9999737739562988,0.5364992022514343,0.16284383833408356,-0.192037433385849,0.9999732375144958,0.531919538974762,0.1637258529663086,-0.19204798340797424,0.9999686479568481,0.527367115020752,0.1650630533695221,-0.19198456406593323,0.9999734163284302,0.5622382164001465,0.1718534678220749,-0.042199380695819855,0.9999514222145081,0.5205318927764893,0.17538532614707947,-0.04203331843018532,0.9999534487724304,0.5529869794845581,0.1934572160243988,-0.1627790331840515,0.9999787211418152,0.5350120067596436,0.19388416409492493,-0.1626865714788437,0.9999805092811584,0.605122983455658,0.27957579493522644,0.019735734909772873,0.999971866607666,0.480391263961792,0.2786952257156372,0.04940534010529518,0.9999185800552368,0.6323404908180237,0.39214980602264404,-0.003650613594800234,0.9838780760765076,0.44380277395248413,0.39032623171806335,0.021140264347195625,0.9737040400505066,0.6344980597496033,0.4801120460033417,-0.20498383045196533,0.9795721769332886,0.4364723265171051,0.4690196216106415,-0.19979014992713928,0.9490715861320496,0.6351252794265747,0.5147989988327026,-0.2619992792606354,0.9580009579658508,0.43587222695350647,0.4911307394504547,-0.25436875224113464,0.9111027121543884,0.6244940161705017,0.5063261389732361,-0.29895859956741333,0.9605765342712402,0.44284453988075256,0.4852471351623535,-0.2863828241825104,0.9166920185089111,0.621651828289032,0.495915025472641,-0.2243959903717041,0.9479056596755981,0.4458065927028656,0.4783805012702942,-0.21903805434703827,0.9030776619911194,0.5806692838668823,0.5335513949394226,-0.002452224725857377,0.999606192111969,0.5065279006958008,0.5323579907417297,0.002550342818722129,0.9996722340583801,0.5974171161651611,0.7296646237373352,-0.0432949997484684,0.9883410930633545,0.49377375841140747,0.7362255454063416,-0.04865065962076187,0.9885879755020142,0.6091529130935669,0.9123609662055969,0.07029709964990616,0.9824949502944946,0.4821847081184387,0.9268505573272705,0.07070393115282059,0.9827058911323547,0.598448634147644,0.939402163028717,0.07044006139039993,0.8268341422080994,0.4883492588996887,0.9533436894416809,0.07049254328012466,0.7504199147224426,0.6336040496826172,0.9691649675369263,-0.11583737283945084,0.9700453877449036,0.4701197147369385,0.9795544147491455,-0.11621476709842682,0.9643018841743469
neutral,0.5464121103286743,0.17385372519493103,-0.2257099151611328,0.9999894499778748,0.5523397326469421,0.1606537401676178,-0.19948570430278778,0.9999749064445496,0.55622798204422,0.16099973022937775,-0.1995535045862198,0.9999721050262451,0.5604762434959412,0.16148315370082855,-0.19958314299583435,0.9999748468399048,0.5390259623527527,0.16080783307552338,-0.20040395855903625,0.99997478723526,0.5342197418212891,0.16136042773723602,-0.20040790736675262,0.9999703764915466,0.5290518403053284,0.16232164204120636,-0.20036187767982483,0.9999749660491943,0.5647944211959839,0.17091989517211914,-0.04971835017204285,0.9999531507492065,0.5219082832336426,0.17288808524608612,-0.05484094098210335,0.9999558329582214,0.5544665455818176,0.19236840307712555,-0.17038598656654358,0.9999797940254211,0.5371850728988647,0.1926141232252121,-0.1718672215938568,0.999981701374054,0.6066287159919739,0.27916163206100464,0.020924847573041916,0.999970018863678,0.48133713006973267,0.27848678827285767,0.035391710698604584,0.9999221563339233,0.6323145031929016,0.3915104269981384,0.015376629307866096,0.982532262802124,0.44394129514694214,0.390298992395401,0.04280524700880051,0.9748789668083191,0.631344735622406,0.4853294789791107,-0.17069825530052185,0.9764354228973389,0.4395114481449127,0.4743100106716156,-0.13941988348960876,0.9511256814002991,0.6326607465744019,0.520485520362854,-0.2240261733531952,0.9526625275611877,0.4410057067871094,0.5019364953041077,-0.18918445706367493,0.913516640663147,0.6231139898300171,0.5129461884498596,-0.2622368335723877,0.9552991390228271,0.4492480158805847,0.4958447217941284,-0.22577151656150818,0.9190194606781006,0.6201022267341614,0.5020190477371216,-0.1905825436115265,0.9416822195053101,0.45124727487564087,0.48710718750953674,-0.1584484577178955,0.9058905839920044,0.5808671116828918,0.534199595451355,-0.0024713766761124134,0.9996130466461182,0.5069084167480469,0.5323373675346375,0.0025538404006510973,0.9996780753135681,0.5977386236190796,0.7301196455955505,-0.040153030306100845,0.9887533187866211,0.49389466643333435,0.7362979650497437,-0.044458337128162384,0.988966703414917,0.6098188161849976,0.9131805300712585,0.08649265021085739,0.9831334352493286,0.4818773865699768,0.9270368814468384,0.08394019305706024,0.983202338218689,0.5991284251213074,0.9395058155059814,0.0877658873796463,0.8250039219856262,0.4877561926841736,0.9532023668289185,0.08496491611003876,0.7535048127174377,0.6335078477859497,0.9715202450752258,-0.10084482282400131,0.9709993004798889,0.47021064162254333,0.9796589612960815,-0.10145600140094757,0.9654425382614136
neutral,0.5512650012969971,0.1728404313325882,-0.2904283106327057,0.9999894499778748,0.5563713312149048,0.1599223017692566,-0.26488998532295227,0.9999743700027466,0.5606994032859802,0.16020284593105316,-0.26494818925857544,0.999971330165863,0.5652815699577332,0.16062159836292267,-0.26498156785964966,0.9999739527702332,0.5436534881591797,0.16006185114383698,-0.26709380745887756,0.9999744892120361,0.5387594699859619,0.16055601835250854,-0.26711127161979675,0.9999702572822571,0.5332814455032349,0.16147631406784058,-0.2670835852622986,0.9999748468399048,0.5700730085372925,0.17027002573013306,-0.1098707914352417,0.9999504089355469,0.5257397890090942,0.17212648689746857,-0.12078511714935303,0.9999561309814453,0.5579491853713989,0.19188670814037323,-0.23230941593647003,0.9999796748161316,0.5419392585754395,0.19222597777843475,-0.23549464344978333,0.9999819993972778,0.611427903175354,0.2792973220348358,-0.015836568549275398,0.9999640583992004,0.4860035479068756,0.27812275290489197,-0.021586792543530464,0.9999260306358337,0.6321996450424194,0.3927519619464874,0.0188317708671093,0.980238676071167,0.4488602578639984,0.3904884159564972,0.01951536163687706,0.9767045974731445,0.6310582160949707,0.4954524636268616,-0.1408655047416687,0.9701039791107178,0.4487958550453186,0.48593059182167053,-0.11062000691890717,0.951542854309082,0.6328724026679993,0.5327972769737244,-0.18781507015228271,0.9413424730300903,0.45093733072280884,0.5185158848762512,-0.15443958342075348,0.9120171070098877,0.6233956217765808,0.525507390499115,-0.23253004252910614,0.9444172978401184,0.4586177468299866,0.5141728520393372,-0.19757965207099915,0.9175928235054016,0.6203576922416687,0.5132219791412354,-0.16284815967082977,0.9293011426925659,0.4598584771156311,0.5030813813209534,-0.13094379007816315,0.9047442078590393,0.5822380781173706,0.5343729257583618,0.0008893154445104301,0.9996005892753601,0.5084862112998962,0.5322509407997131,-0.0008235728600993752,0.9996740221977234,0.5993241667747498,0.7298244833946228,-0.03261737897992134,0.9888051152229309,0.4950680732727051,0.7362324595451355,-0.04215836152434349,0.989526629447937,0.610310971736908,0.9134858846664429,0.09464440494775772,0.9836432933807373,0.4817928671836853,0.9262921810150146,0.08806437999010086,0.983795166015625,0.5995430946350098,0.9396031498908997,0.0953868106007576,0.8261353969573975,0.4873422682285309,0.9525070190429688,0.0889466404914856,0.7569947838783264,0.6341094970703125,0.9716218709945679,-0.09547524899244308,0.9717875123023987,0.47042351961135864,0.9796851277351379,-0.10036788135766983,0.966885507106781
neutral,0.5542832612991333,0.17662744224071503,-0.13025417923927307,0.9999866485595703,0.5602247714996338,0.16540373861789703,-0.10208859294652939,0.9999699592590332,0.5641431212425232,0.16602103412151337,-0.10214211791753769,0.9999662041664124,0.5677971243858337,0.16664797067642212,-0.10215052217245102,0.9999695420265198,0.548014760017395,0.16571293771266937,-0.10580621659755707,0.9999682307243347,0.5435424447059631,0.16669109463691711,-0.10581109672784805,0.9999639987945557,0.5382625460624695,0.16783468425273895,-0.1057792454957962,0.9999687671661377,0.5727137327194214,0.17725905776023865,0.03616563230752945,0.9999336004257202,0.5291738510131836,0.1784399002790451,0.01625695824623108,0.9999375939369202,0.5616618394851685,0.1960214227437973,-0.0807185098528862,0.9999756813049316,0.546314001083374,0.1967172920703888,-0.0864575058221817,0.9999788403511047,0.608335554599762,0.28677839040756226,0.07244179397821426,0.999963641166687,0.4890298843383789,0.28817346692085266,0.06848625093698502,0.9999171495437622,0.6207519173622131,0.39980176091194153,0.01814882457256317,0.973477303981781,0.4723871648311615,0.41177281737327576,-0.00016115281323436648,0.9669163227081299,0.6182319521903992,0.4836201071739197,-0.17291198670864105,0.973931610584259,0.4835328161716461,0.49355506896972656,-0.206046462059021,0.9515920281410217,0.6199506521224976,0.5289260745048523,-0.22996266186237335,0.9529428482055664,0.48127231001853943,0.5304752588272095,-0.261293888092041,0.9195775985717773,0.6079384684562683,0.5224717855453491,-0.2577403485774994,0.954724133014679,0.49250608682632446,0.5266220569610596,-0.285789430141449,0.9233929514884949,0.6036747097969055,0.5093439221382141,-0.1886666715145111,0.9404579401016235,0.4972461760044098,0.5147249102592468,-0.22048401832580566,0.9104422926902771,0.5876291394233704,0.5372721552848816,0.004751657135784626,0.9996993541717529,0.5163884162902832,0.5364146828651428,-0.004731328692287207,0.9997355341911316,0.5983651876449585,0.729791522026062,-0.02331763692200184,0.9884247183799744,0.5017853379249573,0.7305713295936584,-0.04273479804396629,0.9861977696418762,0.60948646068573,0.9077433943748474,0.10722184181213379,0.9788950085639954,0.4943370819091797,0.9087833762168884,0.10268060117959976,0.9768003225326538,0.6014325618743896,0.9346457719802856,0.11109545081853867,0.7646616101264954,0.49853086471557617,0.9314180612564087,0.1056017056107521,0.6928195953369141,0.623075544834137,0.9657155275344849,-0.05817116051912308,0.9620881676673889,0.4910699427127838,0.9637666344642639,-0.06445556879043579,0.9559755325317383
neutral,0.5589568018913269,0.17743609845638275,-0.15946489572525024,0.9999852776527405,0.5652674436569214,0.16682951152324677,-0.1321728378534317,0.9999679923057556,0.5691558718681335,0.16768723726272583,-0.13222698867321014,0.9999634027481079,0.5731237530708313,0.16824081540107727,-0.13225631415843964,0.9999670386314392,0.5527745485305786,0.16642732918262482,-0.13610485196113586,0.9999662637710571,0.5481171607971191,0.16698898375034332,-0.1361376792192459,0.9999619126319885,0.5430383682250977,0.16799761354923248,-0.13613006472587585,0.9999675154685974,0.5783467888832092,0.17930284142494202,0.012436700984835625,0.9999274015426636,0.5342446565628052,0.17867302894592285,-0.008030751720070839,0.9999375939369202,0.5662660002708435,0.19699567556381226,-0.10671792179346085,0.9999723434448242,0.5506359338760376,0.19655337929725647,-0.11271850019693375,0.9999772310256958,0.6119604706764221,0.28782919049263,0.06434725970029831,0.9999563694000244,0.4944532513618469,0.28742092847824097,0.046000562608242035,0.999911367893219,0.621764063835144,0.4042261242866516,0.021816030144691467,0.9647938013076782,0.47845110297203064,0.404719740152359,-0.020945001393556595,0.9658169150352478,0.617478609085083,0.49442508816719055,-0.16655029356479645,0.9703164100646973,0.4886891841888428,0.48827412724494934,-0.23374196887016296,0.9503088593482971,0.6197597980499268,0.5377098321914673,-0.220539852976799,0.9493971467018127,0.4867216646671295,0.5253583192825317,-0.290573388338089,0.9194815158843994,0.6074881553649902,0.5287034511566162,-0.25290432572364807,0.9510874152183533,0.49774089455604553,0.5228152871131897,-0.31550833582878113,0.9229638576507568,0.6029050350189209,0.5160993337631226,-0.18454845249652863,0.9357160329818726,0.5019194483757019,0.5112195611000061,-0.24887779355049133,0.9097473621368408,0.590380847454071,0.5414813756942749,0.0056869531981647015,0.9997158050537109,0.5195032954216003,0.5370914340019226,-0.005659497808665037,0.9997445344924927,0.6000203490257263,0.7320070266723633,-0.02254103124141693,0.9883705973625183,0.5025983452796936,0.7348605990409851,-0.0408799983561039,0.9847601652145386,0.6100252866744995,0.9076609015464783,0.13852249085903168,0.9773343205451965,0.49494504928588867,0.9096316695213318,0.11887592077255249,0.9744429588317871,0.601729691028595,0.9337074756622314,0.14471738040447235,0.7448947429656982,0.49958544969558716,0.9312346577644348,0.12413050979375839,0.6653242111206055,0.6228169202804565,0.9661410450935364,-0.027957549318671227,0.9593875408172607,0.4925222396850586,0.9675685167312622,-0.0504547655582428,0.9524285793304443
neutral,0.5586980581283569,0.17765964567661285,-0.15253278613090515,0.9999844431877136,0.5648823380470276,0.16711758077144623,-0.12556907534599304,0.9999663233757019,0.5690063238143921,0.16793817281723022,-0.12562906742095947,0.9999613761901855,0.5728987455368042,0.16856783628463745,-0.12566795945167542,0.999965250492096,0.552575945854187,0.1666845828294754,-0.12857946753501892,0.9999647736549377,0.5477501153945923,0.167303666472435,-0.12861527502536774,0.9999601244926453,0.5426597595214844,0.16820868849754333,-0.12861408293247223,0.9999662041664124,0.5780800580978394,0.17950820922851562,0.017149049788713455,0.999923586845398,0.5339316129684448,0.17878484725952148,0.0009353390778414905,0.999935507774353,0.5657059550285339,0.19714705646038055,-0.10046102851629257,0.9999704360961914,0.5499429106712341,0.1966906040906906,-0.1052170991897583,0.9999759197235107,0.6118619441986084,0.28785789012908936,0.06527416408061981,0.9999521374702454,0.4943946301937103,0.28741636872291565,0.05068272352218628,0.999908983707428,0.6214337348937988,0.40447795391082764,0.019767235964536667,0.9624825716018677,0.47814232110977173,0.40483739972114563,-0.014675559476017952,0.9652550220489502,0.616730809211731,0.4942873418331146,-0.16871672868728638,0.9686405062675476,0.4887901842594147,0.4878770112991333,-0.22447800636291504,0.9494942426681519,0.6190971732139587,0.5376971364021301,-0.22257950901985168,0.9472043514251709,0.4868760108947754,0.5248285531997681,-0.2808073163032532,0.91851407289505,0.6068615317344666,0.5285871624946594,-0.25404343008995056,0.9489073753356934,0.49808502197265625,0.5221841335296631,-0.30575913190841675,0.9219830632209778,0.6022342443466187,0.5161042809486389,-0.1865641176700592,0.9330379366874695,0.5021664500236511,0.5107753276824951,-0.23949821293354034,0.9086288213729858,0.589962363243103,0.5422661304473877,0.005507755558937788,0.9997062683105469,0.5192638039588928,0.5377610325813293,-0.005469799507409334,0.9997403025627136,0.6001609563827515,0.7340866327285767,-0.023273417726159096,0.9882391691207886,0.5020506381988525,0.735772430896759,-0.04089588671922684,0.9846354126930237,0.6100167036056519,0.9076672196388245,0.1337890923023224,0.9766794443130493,0.49488773941993713,0.9112359881401062,0.11674841493368149,0.974137544631958,0.601698637008667,0.9339463710784912,0.1395450383424759,0.7427594065666199,0.49956488609313965,0.9346591234207153,0.12161222845315933,0.6625233888626099,0.622918426990509,0.9661407470703125,-0.030984720215201378,0.9583443999290466,0.4915010333061218,0.9695414304733276,-0.05151020362973213,0.9516265392303467
neutral,0.5498180985450745,0.17823483049869537,-0.11835221201181412,0.9999832510948181,0.5561596155166626,0.16706582903862,-0.09167946875095367,0.9999656677246094,0.5589478611946106,0.16795915365219116,-0.09174903482198715,0.9999603629112244,0.5627903938293457,0.16877469420433044,-0.09178295731544495,0.9999649524688721,0.5429162979125977,0.16670289635658264,-0.09445706009864807,0.9999635815620422,0.5373595952987671,0.16758979856967926,-0.09446363151073456,0.9999579787254333,0.5324230194091797,0.16870591044425964,-0.09443498402833939,0.999964714050293,0.5687743425369263,0.17941585183143616,0.04321783035993576,0.9999226331710815,0.524954617023468,0.17962780594825745,0.02828269638121128,0.9999341368675232,0.5584555864334106,0.19780083000659943,-0.0696444883942604,0.9999670386314392,0.5402930974960327,0.19803759455680847,-0.07391069829463959,0.9999725222587585,0.6049865484237671,0.28728416562080383,0.08007420599460602,0.9999480247497559,0.4879644513130188,0.28969529271125793,0.06854855269193649,0.9999023675918579,0.6164030432701111,0.4026825726032257,0.01647087372839451,0.9505497217178345,0.4759136736392975,0.41370487213134766,-0.0032963890116661787,0.9591317772865295,0.6148549318313599,0.48687437176704407,-0.187954381108284,0.961268961429596,0.4860815405845642,0.49073660373687744,-0.20685049891471863,0.9423609972000122,0.6176888346672058,0.5281735062599182,-0.24513348937034607,0.9384154677391052,0.48528847098350525,0.5242863297462463,-0.2622312903404236,0.911203920841217,0.6066096425056458,0.5220931768417358,-0.2742566466331482,0.9401456713676453,0.4954864978790283,0.5200040340423584,-0.2868970036506653,0.9147723317146301,0.6021523475646973,0.5106646418571472,-0.205206960439682,0.9223284125328064,0.49951982498168945,0.5096850395202637,-0.22212782502174377,0.9004334807395935,0.5839942693710327,0.5404067635536194,0.008840609341859818,0.9997062683105469,0.5160318613052368,0.5383070707321167,-0.008787865750491619,0.9997361302375793,0.601182758808136,0.7329078912734985,-0.03193776682019234,0.9872727990150452,0.5001285076141357,0.7354147434234619,-0.050661731511354446,0.984458327293396,0.610504686832428,0.9089986085891724,0.09846033900976181,0.9753553867340088,0.4939281940460205,0.9129670858383179,0.08350073546171188,0.9734048247337341,0.6010903716087341,0.9374329447746277,0.101248599588871,0.747458815574646,0.49878543615341187,0.9355201125144958,0.08637146651744843,0.6527048945426941,0.6320232152938843,0.966231644153595,-0.06414034217596054,0.9561725854873657,0.49105435609817505,0.9718289971351624,-0.08254866302013397,0.9492712020874023
neutral,0.5493121147155762,0.17824997007846832,-0.11769407987594604,0.9999831318855286,0.5556825399398804,0.16707168519496918,-0.09125740826129913,0.9999656081199646,0.5584756135940552,0.16796670854091644,-0.09132181853055954,0.9999603629112244,0.5622336864471436,0.16878868639469147,-0.09135556221008301,0.9999650120735168,0.5425084829330444,0.1667300909757614,-0.09374761581420898,0.9999632835388184,0.536974310874939,0.16764168441295624,-0.09375132620334625,0.9999576210975647,0.5320244431495667,0.16879111528396606,-0.09372158348560333,0.9999644756317139,0.5683254599571228,0.17941349744796753,0.042574793100357056,0.9999229907989502,0.5246773958206177,0.17979653179645538,0.029156437143683434,0.9999336004257202,0.5579928159713745,0.19780150055885315,-0.06940057128667831,0.9999668002128601,0.5398833751678467,0.19806839525699615,-0.0732281506061554,0.9999721646308899,0.6046687364578247,0.28728702664375305,0.07811447978019714,0.9999486207962036,0.4875315725803375,0.2896929979324341,0.07197528332471848,0.999901294708252,0.6159895658493042,0.4026696979999542,0.012739020399749279,0.9495488405227661,0.47541624307632446,0.4136134386062622,-0.00039798050420358777,0.9584195613861084,0.6148309707641602,0.48631900548934937,-0.19216561317443848,0.9608974456787109,0.48551368713378906,0.490744411945343,-0.2042568475008011,0.9419856667518616,0.6176920533180237,0.5274491906166077,-0.2492036074399948,0.9381150603294373,0.4849643111228943,0.524194061756134,-0.25935792922973633,0.9109194278717041,0.606623649597168,0.5217329263687134,-0.2780064344406128,0.9398257732391357,0.49511629343032837,0.519889235496521,-0.28306496143341064,0.9144977927207947,0.6021913886070251,0.5103061199188232,-0.2092733085155487,0.9219511151313782,0.4990042746067047,0.5096442103385925,-0.2191733568906784,0.9002162218093872,0.583448052406311,0.5400314331054688,0.0068979100324213505,0.9997079372406006,0.5156298875808716,0.5380138754844666,-0.006856538355350494,0.9997348785400391,0.6010394096374512,0.7327949404716492,-0.036343127489089966,0.9872746467590332,0.500123143196106,0.7348363399505615,-0.050034236162900925,0.9841811656951904,0.610749363899231,0.9088773131370544,0.10090021044015884,0.9751063585281372,0.4937993586063385,0.9121447801589966,0.08408336341381073,0.9728152751922607,0.6013240814208984,0.9356842041015625,0.10428732633590698,0.742401123046875,0.49827632308006287,0.934179425239563,0.08681540191173553,0.6474658250808716,0.6313909292221069,0.9663122892379761,-0.06302767992019653,0.9553356766700745,0.4910506308078766,0.9716541171073914,-0.07918892800807953,0.9481818675994873
neutral,0.5490995645523071,0.1784067153930664,-0.11785825341939926,0.9999824166297913,0.5554615259170532,0.1671600639820099,-0.09169521927833557,0.9999641180038452,0.558242678642273,0.1680329442024231,-0.09175708144903183,0.9999587535858154,0.5620153546333313,0.16884420812129974,-0.09178907424211502,0.999963641166687,0.5423535704612732,0.16690024733543396,-0.09399058669805527,0.9999615550041199,0.5368788838386536,0.1678430438041687,-0.0939941480755806,0.9999556541442871,0.5318902730941772,0.16901534795761108,-0.09396804124116898,0.9999629855155945,0.5681447982788086,0.1794137805700302,0.042054615914821625,0.999919593334198,0.5246255993843079,0.18001550436019897,0.02959846518933773,0.9999303221702576,0.5577515363693237,0.19784383475780487,-0.06939873099327087,0.9999650120735168,0.5397899746894836,0.1981925070285797,-0.07296837866306305,0.9999706149101257,0.6046794056892395,0.28720811009407043,0.07774214446544647,0.9999484419822693,0.4874532222747803,0.289716511964798,0.07460872828960419,0.9998993873596191,0.615929901599884,0.40210774540901184,0.013124288991093636,0.9478459358215332,0.47508758306503296,0.4133930504322052,0.003285361919552088,0.9577829241752625,0.6146442890167236,0.4857572615146637,-0.18873120844364166,0.9599627256393433,0.48455843329429626,0.49005985260009766,-0.20030932128429413,0.941771388053894,0.6176353693008423,0.5269156694412231,-0.24443134665489197,0.9370121359825134,0.4840214252471924,0.5232821106910706,-0.25456133484840393,0.9108119010925293,0.6066440939903259,0.5213927626609802,-0.2721012532711029,0.938720166683197,0.4945540428161621,0.5188157558441162,-0.27760517597198486,0.9143812656402588,0.6022055149078369,0.5099359154701233,-0.20520631968975067,0.9205628037452698,0.49849915504455566,0.5088492035865784,-0.2148067057132721,0.90010666847229,0.5831496715545654,0.5397531986236572,0.005824208725243807,0.9997098445892334,0.5154864192008972,0.5373456478118896,-0.0057932729832828045,0.9997338056564331,0.6009100079536438,0.7324543595314026,-0.03637351840734482,0.9871199131011963,0.5002027750015259,0.7333235144615173,-0.04920255020260811,0.9837205410003662,0.6107524037361145,0.9090549945831299,0.09865602850914001,0.9748829007148743,0.4940904676914215,0.9108335375785828,0.08588436990976334,0.9721491932868958,0.6013635396957397,0.9355226159095764,0.10205341875553131,0.7384083271026611,0.49848705530166626,0.9326083660125732,0.08922909945249557,0.6432294249534607,0.6313159465789795,0.9664718508720398,-0.0675484761595726,0.9547656774520874,0.4915567934513092,0.9705130457878113,-0.07429242134094238,0.9472053050994873
neutral,0.5489434003829956,0.1783323884010315,-0.11742480844259262,0.9999819397926331,0.5553428530693054,0.16706950962543488,-0.09115952253341675,0.9999632835388184,0.5581442713737488,0.1679542064666748,-0.09122155606746674,0.999957799911499,0.5619989633560181,0.16878686845302582,-0.09125524014234543,0.9999629259109497,0.542256236076355,0.16686244308948517,-0.09293157607316971,0.9999606609344482,0.536796510219574,0.1678287237882614,-0.09293380379676819,0.9999545216560364,0.5317818522453308,0.16901564598083496,-0.09290923178195953,0.9999622106552124,0.5681641101837158,0.1793639361858368,0.04265635460615158,0.99991774559021,0.5246317982673645,0.1800198256969452,0.03262173756957054,0.9999282956123352,0.5576077699661255,0.19770461320877075,-0.06898225843906403,0.9999638199806213,0.5397294163703918,0.19814223051071167,-0.07190849632024765,0.9999696612358093,0.6047210097312927,0.2872079014778137,0.07740064710378647,0.999947726726532,0.48747676610946655,0.2897801697254181,0.08038296550512314,0.9998975396156311,0.615894615650177,0.4019750654697418,0.01158510334789753,0.9459832906723022,0.47492319345474243,0.4133773446083069,0.010640406049787998,0.956489086151123,0.614564061164856,0.4857485890388489,-0.19093427062034607,0.9590378999710083,0.48411163687705994,0.4900570213794708,-0.19475653767585754,0.9407742023468018,0.6176261901855469,0.5268869996070862,-0.24691995978355408,0.9360079169273376,0.4835270047187805,0.523301899433136,-0.24914705753326416,0.9096792340278625,0.6066550016403198,0.5213791131973267,-0.27531737089157104,0.9376934170722961,0.49410921335220337,0.5188553929328918,-0.2720800042152405,0.9132877588272095,0.6022303104400635,0.5099089741706848,-0.2077323943376541,0.9192137122154236,0.4980689585208893,0.5088633894920349,-0.20924782752990723,0.8989163637161255,0.5831684470176697,0.5389461517333984,0.004079527221620083,0.9997107982635498,0.5154203176498413,0.5367918014526367,-0.004052602685987949,0.9997339844703674,0.6008943319320679,0.7320460677146912,-0.03842531517148018,0.987190842628479,0.5007593631744385,0.73331218957901,-0.04912540316581726,0.9836627244949341,0.6107479929924011,0.909087061882019,0.09575554728507996,0.9750824570655823,0.4945808947086334,0.9111767411231995,0.08786521852016449,0.9722431898117065,0.6013591289520264,0.9358047246932983,0.099117711186409,0.7368964552879333,0.49923691153526306,0.9330641031265259,0.0913030281662941,0.6430028080940247,0.6305225491523743,0.9665916562080383,-0.07248422503471375,0.9549886584281921,0.49162864685058594,0.9706851840019226,-0.07427462190389633,0.9474114775657654
